title,username,date,star,reviews
忠青商行,小咪ma。吃喝玩樂趣愛食記部落客(698篇食記),2020/09/02,999,忠青商行道地眷村味就隱身在這間文青飯館。極品好蝦炊飯半熟蛋簡直是人間美味啊~。中正區中式料理推薦/捷運善導寺中式料理推薦。捷運善導寺站
忠青商行,寒武紀愛食記部落客(1237篇食記),2020/08/25,999,忠青商行．捷運善導寺站｜立法院旁超文青蝦仁飯．激推蔥油雞拌麵．古早味爛肉飯．滷味樣樣美味！
忠青商行,蔡阿連愛食記部落客(258篇食記),2020/08/18,5.0,忠青商行。IG爆紅的文青飯館，價格平實但出奇好味的古早味x中正區中式料理推薦x捷運善導寺中式料理推薦
忠青商行,大妹Damei愛食記部落客(715篇食記),2020/08/16,4.0,屬於台北的蝦仁飯，炸排骨必定要來一份-忠青商行
忠青商行,阿青的玩樂日記愛食記部落客(485篇食記),2020/08/03,999,忠青商行 – 這家文青飯館有超浮誇的滿滿蝦仁飯！
忠青商行,Liubr紫級會員(625則評論),2020/07/01,3.5,還可以，裝潢比食物優
忠青商行,ifunny艾方妮愛食記部落客(1129篇食記),2020/06/28,999,忠青商行~文青飯館加好加滿蝦仁飯油香滿溢蔥油雞拌麵古早味炸排骨-ifunny艾方妮的遊樂場
忠青商行,妃靜愛食記部落客(413篇食記),2020/06/23,999,中正區中式料理推薦-忠青商行.IG火紅文青飯館.善導寺美.捷運善導寺中式料理推薦.近善導寺捷運站
忠青商行,沙拉飯團愛食記部落客(629篇食記),2020/06/21,999,不用到台南就可吃到蝦仁飯『忠青商行』菜單/IG打卡熱門店/免費涼茶/捷運善導寺站美
忠青商行,跟著Donna一起吃喝玩樂愛食記部落客(647篇食記),2020/06/05,999,忠青商行｜擁有文青風格的眷村美，去不了台南沒關係，這裡也有蝦仁飯！
忠青商行,Maruko與美食有個約會愛食記部落客(1394篇食記),2020/05/25,999,文青飯館滿桌小菜只要銅板價
忠青商行,淺藍愛食記部落客(1516篇食記),2020/05/03,999,忠青商行～眷村味文青飯麵館
忠青商行,省錢王Jet吃喝玩樂趣愛食記部落客(1464篇食記),2020/03/01,4.5,新幕麵小吃 傳統眷村美館 招牌魯花干超級入味-忠青商行 
人性甜點,SHINYBAN's Life愛食記部落客(573篇食記),2022/07/07,4.5,人性甜點｜泡芙控請進 酥脆外殼內是一整杯濃縮珍奶｜公館、台大、三總汀洲
人性甜點,省錢王Jet吃喝玩樂趣愛食記部落客(1464篇食記),2022/01/14,5.0,人性甜點泡芙專賣店～台北手作泡芙專賣店！招牌珍珠鮮奶茶泡芙，皮酥餡多茶味濃
人性甜點,@Tiffoodany愛食記部落客(109篇食記),2021/10/20,5.0,捷運公館站｜公館必吃甜點！超酥脆皮泡芙！｜人性甜點
人性甜點,猴屁的異想世界愛食記部落客(1154篇食記),2021/10/04,999,人性甜點泡芙專賣店！公館超人氣IG打卡甜點，每天有隱藏版口味！捷運公館站美！
人性甜點,我的旅圖中愛食記部落客(104篇食記),2021/07/15,999,人性甜點 清爽夏日氣息的人氣脆皮泡芙、推薦特濃珍珠鮮奶茶及季節限定芒果口味
人性甜點,咪醬愛食記部落客(194篇食記),2020/10/02,5.0,人性甜點  公館美。爆漿珍珠奶茶泡芙罪惡爆棚的小貨櫃甜點
人性甜點,Jeremy以食為天愛食記部落客(1067篇食記),2020/07/28,5.0,人性甜點HumanitySweets--公館站附近泡芙專賣店，餡料滿滿外皮酥脆的美味泡芙。
人性甜點,J&A的旅行愛食記部落客(1100篇食記),2020/03/25,999,人性甜點泡芙專賣店濃郁鮮奶茶珍珠搭配酥脆泡芙。【捷運公館美/台大美】
請客樓 (喜來登大飯店),DoR@cky 食不湘瞞愛食記部落客(159篇食記),2022/07/07,999,請客樓｜台北米其林二星，連續4年摘星的中式手工菜！
請客樓 (喜來登大飯店),徐小碧愛食記部落客(380篇食記),2022/02/10,999,請客樓 The Guest House 台北喜來登大飯店 米其林二星中餐廳 包廂聚餐 #中正區善導寺美 
請客樓 (喜來登大飯店),史黛西銀級會員(40則評論),2017/02/12,999,味道不錯，一般中菜，但價位不便宜。
請客樓 (喜來登大飯店),三高Sir愛食記部落客(1021篇食記),2022/01/23,4.0,台北－請客樓~特別套餐
請客樓 (喜來登大飯店),娜姐 Foodelicious愛食記部落客(416篇食記),2021/05/31,999,The Guest House 》喜來登請客樓菜單推薦 ( 內有預訂桌菜)
請客樓 (喜來登大飯店),愛吃鬼芸芸愛食記部落客(3330篇食記),2021/05/24,999,米其林二星請客樓TheGuestHouse@台北喜來登/01母親節大餐
請客樓 (喜來登大飯店),省錢王Jet吃喝玩樂趣愛食記部落客(1464篇食記),2020/12/08,4.5,米其林推薦客滿頂級餐館 功夫菜餚每道都好吃-請客樓
請客樓 (喜來登大飯店),邱韋臻愛食記部落客(29篇食記),2020/10/29,4.5,台北美推薦︳台北喜來登大飯店-請客樓-米其林二星餐廳-蘇杭料理、四川料理
請客樓 (喜來登大飯店),餓很久的嫣愛食記部落客(48篇食記),2020/05/18,4.0,喜來登請客樓TheGuestHouse－米其林二星－絕對回訪的砂鍋一品雞
請客樓 (喜來登大飯店),陳小沁愛食記部落客(1586篇食記),2019/08/05,999,"喜來登請客樓｜米其林二星中式餐廳,超好吃適合宴客!小菜出名!壽星送壽桃!"
請客樓 (喜來登大飯店),Cindy Lo - Food Makes Me Happy愛食記部落客(280篇食記),2019/05/15,999,台北喜來登請客樓 The Guest House - 噓，別大聲嚷嚷，這悄悄話太美妙
請客樓 (喜來登大飯店),國王沒有驢耳朵愛食記部落客(667篇食記),2019/02/04,999,台北•米其林二星請客樓果真值得一嘗
請客樓 (喜來登大飯店),林天相愛食記部落客(206篇食記),2018/09/17,5.0,請客樓~實至名歸的米其林二星
請客樓 (喜來登大飯店),amy&anthony愛食記部落客(1415篇食記),2016/10/31,999,請客樓
請客樓 (喜來登大飯店),城市。食畫誌愛食記部落客(557篇食記),2014/01/27,999,中正●喜來登請客樓●宴客雅集
請客樓 (喜來登大飯店),Ellen's 食&旅誌愛食記部落客(1525篇食記),2013/04/18,999,阿青師私房料理 喜來登請客樓
請客樓 (喜來登大飯店),yado．美食．旅行愛食記部落客(987篇食記),2011/03/31,999,【台北】喜來登大飯店-請客樓‧川味百吃美節
東北之家酸菜白肉鍋 青島店,Chris Chen Chris Chen(1則評論),2022/07/06,4.5,喜歡這家自製的芋頭餃，料多又好吃😋！
東北之家酸菜白肉鍋 青島店,小妞的生活旅程愛食記部落客(884篇食記),2022/03/21,999,台北火鍋吃到飽，東北之家酸菜白肉鍋青島店，498元吃酸菜白肉鍋和青麻椒鍋
東北之家酸菜白肉鍋 青島店,Carol愛食記部落客(24篇食記),2021/11/10,5.0,東北之家－青島店，酸香夠味的酸菜白肉鍋，還有秘製青麻椒湯底，CP值高吃到飽火鍋！
東北之家酸菜白肉鍋 青島店,陳泓源(5則評論),2021/03/10,5.0,酸菜鍋搭配各式肉類味道很棒，460元還不收服務費，超適合小資族
東北之家酸菜白肉鍋 青島店,省錢王Jet吃喝玩樂趣愛食記部落客(1464篇食記),2021/08/05,5.0,東北之家酸菜白肉鍋～純正酸菜白肉鍋吃到飽現切肉品油花超美｜火鍋吃到飽｜台北酸菜白肉鍋
東北之家酸菜白肉鍋 青島店,大胃米粒DM愛食記部落客(894篇食記),2021/05/09,999,"每人460元受酸菜白肉鍋吃到飽,東北之家青島店,五院長官都吃過~招牌酸白菜鍋/青麻椒鍋x肥嫩豬五花x手作蔥油餅,夏日來這吃鍋有夠爽！台北酸白菜鍋吃到飽推薦,"
東北之家酸菜白肉鍋 青島店,朱筱君(4則評論),2021/03/10,999,$460吃到飽不用服務費 超級划算！餐點跟鍋底都很棒 服務員也很親切豆沙鍋餅跟蔥油餅是他們家的特色菜 必點🤩
東北之家酸菜白肉鍋 青島店,Nash，神之領域愛食記部落客(3033篇食記),2020/11/13,999,東北之家青島店|酸菜白肉鍋吃到飽$391就讓你吃到翻
東北之家酸菜白肉鍋 青島店,Moon Jason(1則評論),2020/09/19,1.0,態度不佳
東北之家酸菜白肉鍋 青島店,陳小沁愛食記部落客(1586篇食記),2020/07/18,999,東北之家酸菜白肉鍋 青島店｜台北酸菜白肉鍋吃到飽!還有青花椒鍋!
東北之家酸菜白肉鍋 青島店,GT Chao愛食記部落客(105篇食記),2020/07/02,4.5,東北之家酸菜白肉鍋-酸菜白肉鍋吃到飽/460元免收服務費/無限點無限吃/CP值很高/聚餐好選擇/青島店
東北之家酸菜白肉鍋 青島店,柯恩熙銀級會員(14則評論),2019/08/30,4.5,好吃的有特色火鍋
東北之家酸菜白肉鍋 青島店,James Yu(2則評論),2019/04/17,5.0,
東北之家酸菜白肉鍋 青島店,食而忘憂金級會員(69則評論),2019/01/27,3.0,先說環境和食物cp值很高食物是真的好吃我原本給四顆星的但送餐實在太慢了還漏單很誇張第一輪點的蔥油餅點了五六次（含提醒），最後一次點餐才來，而且最後點的肉都沒來就跟我們說後面還有訂位的客人🙄️5:30用餐到7:00只點了三次餐，不是我們吃不下了⋯是要點餐店員都說請稍等不然就是點完等很久遲遲等不到食物，連要杯水都可以遺忘，先說要兩杯水很快送來，請他加水，等不到，我直接請他送一壺來，店員面有難色問倒兩杯水來可以嗎，我覺得沒問題，直到最後點餐了我再次提醒店員我的水沒來，就送了一壺來⋯⋯⋯⋯⋯我不知道該說什麼，食物供不應求就算了，連杯水都倒不來，建議店家流程上需要做很大的改進
東北之家酸菜白肉鍋 青島店,周花花，甲飽沒愛食記部落客(2178篇食記),2017/10/24,999,連進酸菜白肉鍋青島店40元吃到飽！多種肉品海鮮全都無限供應
